Alexander_of_Aphrodisias	Cesare_Cremonini_(philosopher)
Alexander_of_Aphrodisias	Maimonides
Alexander_of_Aphrodisias	Pietro_Pomponazzi
Alexander_of_Hales	Bonaventure
Alexander_of_Hales	Richard_Rufus_of_Cornwall
Alexander_of_Hales	Alexander_Carpenter
Alexander_von_Humboldt	Ralph_Waldo_Emerson
Alexander_von_Humboldt	Alfred_Russel_Wallace
Alexander_von_Humboldt	Charles_Darwin
Alexander_von_Humboldt	Ernst_Haeckel
Alexander_von_Humboldt	Frederic_Edwin_Church
Alexander_von_Humboldt	George_Perkins_Marsh
Alexander_von_Humboldt	Henry_David_Thoreau
Alexander_von_Humboldt	Ida_Laura_Pfeiffer
Alexander_von_Humboldt	John_Muir
Alexander_von_Humboldt	Walt_Whitman
Alexander_von_Humboldt	Washington_Irving
Alexandre_Kojève	Louis_Althusser
Alexandre_Kojève	Maurice_Merleau-Ponty
Alexandre_Kojève	Michel_Foucault
Alexandre_Kojève	Leo_Strauss
Alexandre_Kojève	Stanley_Rosen
Alexandre_Kojève	Raymond_Queneau
Alexandre_Kojève	Raymond_Aron
Alexandre_Kojève	Jean-Paul_Sartre
Alexandre_Kojève	André_Breton
Alexandre_Kojève	Jacques_Derrida
Alexandre_Kojève	Giorgio_Agamben
Alexandre_Kojève	Georges_Bataille
Alexandre_Kojève	Frantz_Fanon
Alexandre_Kojève	Francis_Fukuyama
Alexandre_Kojève	Allan_Bloom
Alexandre_Kojève	Jacques_Lacan
Alexandre_Koyré	Paul_Feyerabend
Alexandre_Koyré	Nader_El-Bizri
Alexandre_Koyré	Thomas_Kuhn
Alexandre_Koyré	Alexandre_Kojève
Alexandre_Koyré	Abdel_Rahman_Badawi
Alexandre_Koyré	Leo_Strauss
Alexis_de_Tocqueville	John_Stuart_Mill
Alexis_de_Tocqueville	Russell_Kirk
Alexis_de_Tocqueville	Robert_Nisbet
Alexis_de_Tocqueville	Raymond_Aron
Alexis_de_Tocqueville	Rafael_Gambra_Ciudad
Alexis_de_Tocqueville	Pierre_Manent
Alexis_de_Tocqueville	Pierre_Hassner
Alexis_de_Tocqueville	Nassau_William_Senior
Alexis_de_Tocqueville	Max_Weber
Alexis_de_Tocqueville	Leo_Strauss
Alexis_de_Tocqueville	Juan_Bautista_Alberdi
Alexis_de_Tocqueville	José_Ortega_y_Gasset
Alexis_de_Tocqueville	John_Henry_Newman
Alexis_de_Tocqueville	Ralph_Raico
Alexis_de_Tocqueville	I._Babbitt
Alexis_de_Tocqueville	Bernard-Henri_Lévy
Alexis_de_Tocqueville	Bertrand_de_Jouvenel
Alexis_de_Tocqueville	Camillo_Benso,_Count_of_Cavour
Alexis_de_Tocqueville	Charles_Taylor_(philosopher)
Alexis_de_Tocqueville	Christopher_Ferrara
Alexis_de_Tocqueville	Claude_Lefort
Alexis_de_Tocqueville	Janusz_Korwin-Mikke
Alexis_de_Tocqueville	Erik_von_Kuehnelt-Leddihn
Alexis_de_Tocqueville	Friedrich_Hayek
Alexis_de_Tocqueville	Emmanuel_Todd
Alexis_de_Tocqueville	George_MacDonald
Alexis_de_Tocqueville	Georges_Sorel
